0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,2.400000000000000000e+01,1.900000000000000000e+01,3.500000000000000000e+01,4.600000000000000000e+01,8.600000000000000000e+01,1.340000000000000000e+02,1.870000000000000000e+02,2.590000000000000000e+02,4.500000000000000000e+02,6.160000000000000000e+02,8.230000000000000000e+02,1.233000000000000000e+03,1.799000000000000000e+03,2.355000000000000000e+03,3.342000000000000000e+03,4.468000000000000000e+03,6.063000000000000000e+03,7.340000000000000000e+03,1.077400000000000000e+04,1.397700000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000000e+01,1.700000000000000000e+01,4.800000000000000000e+01,8.200000000000000000e+01,1.640000000000000000e+02,2.380000000000000000e+02,4.140000000000000000e+02,5.930000000000000000e+02,9.420000000000000000e+02,1.312000000000000000e+03,1.904000000000000000e+03,2.516000000000000000e+03,3.491000000000000000e+03,4.505000000000000000e+03,6.105000000000000000e+03,7.725000000000000000e+03,1.017900000000000000e+04,1.245400000000000000e+04,1.606000000000000000e+04,1.932400000000000000e+04,2.435200000000000000e+04,2.886400000000000000e+04,3.602700000000000000e+04,4.215700000000000000e+04,5.167200000000000000e+04,5.926300000000000000e+04,7.214000000000000000e+04,8.226000000000000000e+04,9.893100000000000000e+04,3.385600000000000000e+04,1.329800000000000000e+05,1.493810000000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,2.500000000000000000e+01,1.900000000000000000e+01,3.400000000000000000e+01,2.900000000000000000e+01,4.700000000000000000e+01,4.500000000000000000e+01,6.200000000000000000e+01,5.500000000000000000e+01,8.200000000000000000e+01,7.700000000000000000e+01,1.260000000000000000e+02,9.900000000000000000e+01,1.450000000000000000e+02,1.230000000000000000e+02,1.750000000000000000e+02,1.680000000000000000e+02,2.250000000000000000e+02,1.850000000000000000e+02,2.740000000000000000e+02,2.430000000000000000e+02,3.310000000000000000e+02,2.820000000000000000e+02,3.930000000000000000e+02,3.410000000000000000e+02,4.470000000000000000e+02,1.500000000000000000e+02,5.330000000000000000e+02,4.700000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,1.800000000000000000e+01,5.100000000000000000e+01,9.100000000000000000e+01,1.810000000000000000e+02,2.960000000000000000e+02,4.890000000000000000e+02,7.940000000000000000e+02,1.263000000000000000e+03,1.908000000000000000e+03,2.900000000000000000e+03,4.134000000000000000e+03,5.885000000000000000e+03,8.110000000000000000e+03,1.100600000000000000e+04,1.480200000000000000e+04,1.966600000000000000e+04,2.554400000000000000e+04,3.337900000000000000e+04,4.262000000000000000e+04,5.405300000000000000e+04,6.734900000000000000e+04,8.447100000000000000e+04,1.042750000000000000e+05,1.285530000000000000e+05,1.561880000000000000e+05,1.892400000000000000e+05,6.369700000000000000e+04,2.736880000000000000e+05,3.233100000000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+01,1.800000000000000000e+01,3.700000000000000000e+01,6.900000000000000000e+01,1.340000000000000000e+02,2.280000000000000000e+02,4.150000000000000000e+02,6.370000000000000000e+02,1.003000000000000000e+03,1.544000000000000000e+03,2.304000000000000000e+03,3.454000000000000000e+03,5.088000000000000000e+03,7.063000000000000000e+03,9.967000000000000000e+03,1.388100000000000000e+04,1.883800000000000000e+04,2.497600000000000000e+04,3.332100000000000000e+04,4.395600000000000000e+04,5.744600000000000000e+04,7.338400000000000000e+04,9.353700000000000000e+04,1.186970000000000000e+05,1.502380000000000000e+05,5.764100000000000000e+04,2.315610000000000000e+05,2.851470000000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000000e+01,1.800000000000000000e+01,3.600000000000000000e+01,6.600000000000000000e+01,1.100000000000000000e+02,2.100000000000000000e+02,3.680000000000000000e+02,5.440000000000000000e+02,8.400000000000000000e+02,1.285000000000000000e+03,2.005000000000000000e+03,2.838000000000000000e+03,4.034000000000000000e+03,5.780000000000000000e+03,8.371000000000000000e+03,1.120900000000000000e+04,1.508300000000000000e+04,2.063500000000000000e+04,2.777500000000000000e+04,3.616500000000000000e+04,4.731400000000000000e+04,3.311000000000000000e+04,7.912100000000000000e+04,1.009540000000000000e+05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,1.800000000000000000e+01,2.500000000000000000e+01,5.900000000000000000e+01,6.400000000000000000e+01,1.070000000000000000e+02,1.530000000000000000e+02,2.360000000000000000e+02,3.050000000000000000e+02,4.300000000000000000e+02,5.240000000000000000e+02,7.540000000000000000e+02,9.000000000000000000e+02,1.218000000000000000e+03,1.379000000000000000e+03,1.890000000000000000e+03,2.059000000000000000e+03,2.685000000000000000e+03,3.059000000000000000e+03,3.854000000000000000e+03,4.219000000000000000e+03,5.373000000000000000e+03,5.786000000000000000e+03,7.177000000000000000e+03,7.705000000000000000e+03,9.483000000000000000e+03,1.023200000000000000e+04,1.236200000000000000e+04,1.302900000000000000e+04,1.582200000000000000e+04,5.117000000000000000e+03,1.992900000000000000e+04,2.084200000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,1.800000000000000000e+01,3.100000000000000000e+01,6.000000000000000000e+01,6.700000000000000000e+01,8.500000000000000000e+01,1.210000000000000000e+02,1.730000000000000000e+02,2.100000000000000000e+02,3.040000000000000000e+02,3.490000000000000000e+02,4.270000000000000000e+02,5.080000000000000000e+02,6.120000000000000000e+02,7.770000000000000000e+02,9.050000000000000000e+02,1.001000000000000000e+03,1.178000000000000000e+03,1.372000000000000000e+03,1.584000000000000000e+03,1.729000000000000000e+03,2.022000000000000000e+03,2.277000000000000000e+03,2.587000000000000000e+03,2.804000000000000000e+03,3.118000000000000000e+03,3.450000000000000000e+03,3.956000000000000000e+03,4.257000000000000000e+03,4.575000000000000000e+03,5.058000000000000000e+03,1.832000000000000000e+03,6.152000000000000000e+03,6.385000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.100000000000000000e+01,9.000000000000000000e+00,1.300000000000000000e+01,9.000000000000000000e+00,2.100000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,1.500000000000000000e+01,3.200000000000000000e+01,2.500000000000000000e+01,2.800000000000000000e+01,2.600000000000000000e+01,3.300000000000000000e+01,3.400000000000000000e+01,3.900000000000000000e+01,2.700000000000000000e+01,4.900000000000000000e+01,3.300000000000000000e+01,5.800000000000000000e+01,3.600000000000000000e+01,5.000000000000000000e+01,4.300000000000000000e+01,5.300000000000000000e+01,4.900000000000000000e+01,6.900000000000000000e+01,5.000000000000000000e+01,6.100000000000000000e+01,4.900000000000000000e+01,7.800000000000000000e+01,6.100000000000000000e+01,6.400000000000000000e+01,5.900000000000000000e+01,8.800000000000000000e+01,3.200000000000000000e+01,8.800000000000000000e+01,6.300000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,1.500000000000000000e+01,2.100000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,4.700000000000000000e+01,5.600000000000000000e+01,9.300000000000000000e+01,8.600000000000000000e+01,1.250000000000000000e+02,1.190000000000000000e+02,1.750000000000000000e+02,1.740000000000000000e+02,2.210000000000000000e+02,2.310000000000000000e+02,2.890000000000000000e+02,2.770000000000000000e+02,3.650000000000000000e+02,3.510000000000000000e+02,4.360000000000000000e+02,4.120000000000000000e+02,5.140000000000000000e+02,5.130000000000000000e+02,5.980000000000000000e+02,5.790000000000000000e+02,6.940000000000000000e+02,6.680000000000000000e+02,8.270000000000000000e+02,7.760000000000000000e+02,9.330000000000000000e+02,8.810000000000000000e+02,1.038000000000000000e+03,1.001000000000000000e+03,1.169000000000000000e+03,3.960000000000000000e+02,1.295000000000000000e+03,1.260000000000000000e+03
