12 ; 0 ; 22 ; 18 ; 94 ; 150 ; 514 ; 1064 ; 3110 ; 7254 ; 19842 ; 49060 ; 130606
12 ; 0 ; 22 ; 18 ; 94 ; 150 ; 514 ; 1064 ; 3110 ; 7254 ; 19842 ; 49060 ; 130606
12 ; 0 ; 22 ; 18 ; 94 ; 150 ; 514 ; 1064 ; 3110 ; 7254 ; 19842 ; 49060 ; 130606
12 ; 0 ; 22 ; 18 ; 94 ; 150 ; 514 ; 1064 ; 3110 ; 7254 ; 19842 ; 49060 ; 130606
12 ; 0 ; 22 ; 18 ; 94 ; 150 ; 514 ; 1064 ; 3110 ; 7254 ; 19842 ; 49060 ; 130606
12 ; 0 ; 24 ; 24 ; 112 ; 210 ; 672 ; 1540 ; 4360 ; 10770 ; 29084 ; 74096 ; 196240
12 ; 0 ; 22 ; 18 ; 90 ; 150 ; 490 ; 1050 ; 2986 ; 7110 ; 19202 ; 48026 ; 127242
12 ; 0 ; 22 ; 18 ; 90 ; 150 ; 490 ; 1050 ; 2986 ; 7110 ; 19202 ; 48026 ; 127242
12 ; 0 ; 26 ; 24 ; 118 ; 210 ; 686 ; 1540 ; 4390 ; 10770 ; 29146 ; 74096 ; 196366
12 ; 0 ; 20 ; 12 ; 80 ; 110 ; 428 ; 840 ; 2632 ; 6078 ; 17320 ; 43076 ; 117680
12 ; 0 ; 22 ; 12 ; 86 ; 110 ; 448 ; 840 ; 2702 ; 6078 ; 17572 ; 43076 ; 118592
12 ; 0 ; 22 ; 18 ; 94 ; 150 ; 514 ; 1064 ; 3110 ; 7254 ; 19842 ; 49060 ; 130606
12 ; 0 ; 20 ; 12 ; 80 ; 110 ; 428 ; 840 ; 2632 ; 6078 ; 17320 ; 43076 ; 117680
12 ; 0 ; 24 ; 24 ; 96 ; 170 ; 504 ; 1092 ; 2984 ; 7098 ; 18884 ; 47168 ; 124416
12 ; 0 ; 20 ; 12 ; 80 ; 110 ; 428 ; 840 ; 2632 ; 6078 ; 17320 ; 43076 ; 117680
12 ; 0 ; 24 ; 18 ; 96 ; 150 ; 516 ; 1064 ; 3112 ; 7254 ; 19844 ; 49060 ; 130608
12 ; 0 ; 22 ; 18 ; 86 ; 140 ; 454 ; 966 ; 2758 ; 6588 ; 17922 ; 45122 ; 120446
12 ; 0 ; 20 ; 12 ; 76 ; 110 ; 410 ; 840 ; 2564 ; 6078 ; 17080 ; 43076 ; 116866
12 ; 0 ; 22 ; 12 ; 82 ; 110 ; 430 ; 840 ; 2634 ; 6078 ; 17322 ; 43076 ; 117682
12 ; 0 ; 24 ; 24 ; 96 ; 170 ; 504 ; 1092 ; 2984 ; 7098 ; 18884 ; 47168 ; 124416
12 ; 0 ; 20 ; 12 ; 76 ; 110 ; 404 ; 840 ; 2532 ; 6078 ; 16960 ; 43076 ; 116476
12 ; 0 ; 22 ; 18 ; 82 ; 140 ; 442 ; 966 ; 2730 ; 6588 ; 17862 ; 45122 ; 120322
12 ; 0 ; 22 ; 12 ; 82 ; 110 ; 424 ; 840 ; 2594 ; 6078 ; 17142 ; 43076 ; 116992
12 ; 0 ; 24 ; 18 ; 96 ; 150 ; 504 ; 1050 ; 3016 ; 7110 ; 19264 ; 48026 ; 127368
12 ; 0 ; 22 ; 12 ; 82 ; 110 ; 424 ; 840 ; 2594 ; 6078 ; 17142 ; 43076 ; 116992
12 ; 0 ; 26 ; 24 ; 122 ; 220 ; 746 ; 1680 ; 4938 ; 12156 ; 33666 ; 86152 ; 232442
12 ; 0 ; 22 ; 18 ; 94 ; 150 ; 514 ; 1064 ; 3110 ; 7254 ; 19842 ; 49060 ; 130606
12 ; 0 ; 20 ; 18 ; 88 ; 150 ; 488 ; 1050 ; 2984 ; 7110 ; 19200 ; 48026 ; 127240
12 ; 0 ; 24 ; 24 ; 112 ; 210 ; 672 ; 1540 ; 4360 ; 10770 ; 29084 ; 74096 ; 196240
12 ; 0 ; 22 ; 18 ; 90 ; 150 ; 490 ; 1050 ; 2986 ; 7110 ; 19202 ; 48026 ; 127242
12 ; 0 ; 20 ; 18 ; 80 ; 140 ; 440 ; 966 ; 2728 ; 6588 ; 17860 ; 45122 ; 120320
12 ; 0 ; 20 ; 12 ; 76 ; 110 ; 410 ; 840 ; 2564 ; 6078 ; 17080 ; 43076 ; 116866
12 ; 0 ; 24 ; 12 ; 92 ; 110 ; 468 ; 840 ; 2772 ; 6078 ; 17824 ; 43076 ; 119516
12 ; 0 ; 22 ; 18 ; 98 ; 160 ; 544 ; 1148 ; 3314 ; 7812 ; 21162 ; 52514 ; 138800
12 ; 0 ; 24 ; 24 ; 104 ; 200 ; 600 ; 1400 ; 3784 ; 9384 ; 24504 ; 62040 ; 160040
12 ; 0 ; 22 ; 18 ; 86 ; 140 ; 442 ; 924 ; 2534 ; 5868 ; 15262 ; 37004 ; 94406
12 ; 0 ; 22 ; 18 ; 90 ; 150 ; 472 ; 1008 ; 2738 ; 6426 ; 16582 ; 40458 ; 102600
12 ; 0 ; 22 ; 12 ; 78 ; 100 ; 376 ; 700 ; 2126 ; 4692 ; 12992 ; 31020 ; 82392
12 ; 0 ; 24 ; 18 ; 92 ; 140 ; 462 ; 924 ; 2612 ; 5886 ; 15604 ; 37224 ; 96026
12 ; 0 ; 20 ; 12 ; 76 ; 100 ; 374 ; 700 ; 2124 ; 4692 ; 12990 ; 31020 ; 82390
12 ; 0 ; 20 ; 12 ; 76 ; 100 ; 374 ; 700 ; 2124 ; 4692 ; 12990 ; 31020 ; 82390
12 ; 0 ; 20 ; 12 ; 76 ; 100 ; 374 ; 700 ; 2124 ; 4692 ; 12990 ; 31020 ; 82390
12 ; 0 ; 20 ; 12 ; 76 ; 100 ; 374 ; 700 ; 2124 ; 4692 ; 12990 ; 31020 ; 82390
12 ; 0 ; 20 ; 18 ; 88 ; 150 ; 470 ; 1008 ; 2736 ; 6426 ; 16580 ; 40458 ; 102598
12 ; 0 ; 20 ; 18 ; 84 ; 140 ; 440 ; 924 ; 2532 ; 5868 ; 15260 ; 37004 ; 94404
12 ; 0 ; 22 ; 24 ; 102 ; 200 ; 598 ; 1400 ; 3782 ; 9384 ; 24502 ; 62040 ; 160038
12 ; 0 ; 20 ; 12 ; 72 ; 100 ; 356 ; 700 ; 2056 ; 4692 ; 12740 ; 31020 ; 81480
12 ; 0 ; 24 ; 24 ; 104 ; 200 ; 600 ; 1400 ; 3784 ; 9384 ; 24504 ; 62040 ; 160040
12 ; 0 ; 20 ; 18 ; 80 ; 140 ; 416 ; 910 ; 2408 ; 5724 ; 14620 ; 35970 ; 91040
12 ; 0 ; 20 ; 18 ; 80 ; 140 ; 416 ; 910 ; 2408 ; 5724 ; 14620 ; 35970 ; 91040
12 ; 0 ; 22 ; 24 ; 102 ; 200 ; 598 ; 1400 ; 3782 ; 9384 ; 24502 ; 62040 ; 160038
12 ; 0 ; 18 ; 12 ; 70 ; 100 ; 354 ; 700 ; 2054 ; 4692 ; 12738 ; 31020 ; 81478
12 ; 0 ; 18 ; 12 ; 70 ; 100 ; 354 ; 700 ; 2054 ; 4692 ; 12738 ; 31020 ; 81478
12 ; 0 ; 20 ; 18 ; 80 ; 140 ; 416 ; 910 ; 2408 ; 5724 ; 14620 ; 35970 ; 91040
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 336 ; 700 ; 1986 ; 4692 ; 12498 ; 31020 ; 80664
12 ; 0 ; 20 ; 12 ; 72 ; 100 ; 356 ; 700 ; 2056 ; 4692 ; 12740 ; 31020 ; 81480
12 ; 0 ; 20 ; 18 ; 72 ; 130 ; 368 ; 826 ; 2152 ; 5202 ; 13280 ; 33066 ; 84120
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 336 ; 700 ; 1986 ; 4692 ; 12498 ; 31020 ; 80664
12 ; 0 ; 22 ; 18 ; 86 ; 140 ; 430 ; 910 ; 2438 ; 5724 ; 14682 ; 35970 ; 91166
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 336 ; 700 ; 1986 ; 4692 ; 12498 ; 31020 ; 80664
12 ; 0 ; 18 ; 12 ; 62 ; 100 ; 318 ; 700 ; 1926 ; 4692 ; 12318 ; 31020 ; 80150
12 ; 0 ; 18 ; 12 ; 62 ; 100 ; 318 ; 700 ; 1926 ; 4692 ; 12318 ; 31020 ; 80150
12 ; 0 ; 20 ; 12 ; 72 ; 100 ; 350 ; 700 ; 2016 ; 4692 ; 12560 ; 31020 ; 80790
12 ; 0 ; 20 ; 18 ; 80 ; 140 ; 416 ; 910 ; 2408 ; 5724 ; 14620 ; 35970 ; 91040
12 ; 0 ; 18 ; 18 ; 70 ; 130 ; 366 ; 826 ; 2150 ; 5202 ; 13278 ; 33066 ; 84118
12 ; 0 ; 16 ; 12 ; 60 ; 100 ; 316 ; 700 ; 1924 ; 4692 ; 12316 ; 31020 ; 80148
12 ; 0 ; 18 ; 18 ; 70 ; 130 ; 366 ; 826 ; 2150 ; 5202 ; 13278 ; 33066 ; 84118
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 330 ; 700 ; 1954 ; 4692 ; 12378 ; 31020 ; 80274
12 ; 0 ; 20 ; 18 ; 76 ; 130 ; 380 ; 826 ; 2180 ; 5202 ; 13340 ; 33066 ; 84244
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 336 ; 700 ; 1986 ; 4692 ; 12498 ; 31020 ; 80664
12 ; 0 ; 22 ; 18 ; 86 ; 140 ; 442 ; 924 ; 2534 ; 5868 ; 15262 ; 37004 ; 94406
12 ; 0 ; 22 ; 18 ; 86 ; 140 ; 442 ; 924 ; 2534 ; 5868 ; 15262 ; 37004 ; 94406
12 ; 0 ; 20 ; 24 ; 100 ; 200 ; 596 ; 1400 ; 3780 ; 9384 ; 24500 ; 62040 ; 160036
12 ; 0 ; 18 ; 18 ; 78 ; 140 ; 414 ; 910 ; 2406 ; 5724 ; 14618 ; 35970 ; 91038
12 ; 0 ; 18 ; 18 ; 78 ; 140 ; 414 ; 910 ; 2406 ; 5724 ; 14618 ; 35970 ; 91038
12 ; 0 ; 20 ; 18 ; 80 ; 140 ; 416 ; 910 ; 2408 ; 5724 ; 14620 ; 35970 ; 91040
12 ; 0 ; 16 ; 12 ; 64 ; 100 ; 334 ; 700 ; 1984 ; 4692 ; 12496 ; 31020 ; 80662
12 ; 0 ; 20 ; 12 ; 76 ; 100 ; 374 ; 700 ; 2124 ; 4692 ; 12990 ; 31020 ; 82390
12 ; 0 ; 18 ; 18 ; 70 ; 130 ; 366 ; 826 ; 2150 ; 5202 ; 13278 ; 33066 ; 84118
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 336 ; 700 ; 1986 ; 4692 ; 12498 ; 31020 ; 80664
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 330 ; 700 ; 1954 ; 4692 ; 12378 ; 31020 ; 80274
12 ; 0 ; 22 ; 24 ; 86 ; 160 ; 430 ; 952 ; 2406 ; 5712 ; 14302 ; 35112 ; 88214
12 ; 0 ; 18 ; 12 ; 70 ; 100 ; 354 ; 700 ; 2054 ; 4692 ; 12738 ; 31020 ; 81478
12 ; 0 ; 20 ; 24 ; 100 ; 200 ; 596 ; 1400 ; 3780 ; 9384 ; 24500 ; 62040 ; 160036
12 ; 0 ; 20 ; 12 ; 76 ; 100 ; 374 ; 700 ; 2124 ; 4692 ; 12990 ; 31020 ; 82390
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 336 ; 700 ; 1986 ; 4692 ; 12498 ; 31020 ; 80664
12 ; 0 ; 18 ; 18 ; 78 ; 140 ; 414 ; 910 ; 2406 ; 5724 ; 14618 ; 35970 ; 91038
12 ; 0 ; 20 ; 18 ; 84 ; 140 ; 440 ; 924 ; 2532 ; 5868 ; 15260 ; 37004 ; 94404
12 ; 0 ; 18 ; 12 ; 70 ; 100 ; 354 ; 700 ; 2054 ; 4692 ; 12738 ; 31020 ; 81478
12 ; 0 ; 20 ; 18 ; 76 ; 130 ; 380 ; 826 ; 2180 ; 5202 ; 13340 ; 33066 ; 84244
12 ; 0 ; 20 ; 18 ; 80 ; 140 ; 416 ; 910 ; 2408 ; 5724 ; 14620 ; 35970 ; 91040
12 ; 0 ; 20 ; 18 ; 84 ; 140 ; 440 ; 924 ; 2532 ; 5868 ; 15260 ; 37004 ; 94404
12 ; 0 ; 20 ; 18 ; 84 ; 140 ; 440 ; 924 ; 2532 ; 5868 ; 15260 ; 37004 ; 94404
12 ; 0 ; 20 ; 18 ; 84 ; 140 ; 440 ; 924 ; 2532 ; 5868 ; 15260 ; 37004 ; 94404
12 ; 0 ; 20 ; 18 ; 84 ; 140 ; 440 ; 924 ; 2532 ; 5868 ; 15260 ; 37004 ; 94404
12 ; 0 ; 18 ; 12 ; 70 ; 100 ; 354 ; 700 ; 2054 ; 4692 ; 12738 ; 31020 ; 81478
12 ; 0 ; 22 ; 24 ; 86 ; 160 ; 430 ; 952 ; 2406 ; 5712 ; 14302 ; 35112 ; 88214
12 ; 0 ; 18 ; 12 ; 70 ; 100 ; 354 ; 700 ; 2054 ; 4692 ; 12738 ; 31020 ; 81478
12 ; 0 ; 22 ; 18 ; 90 ; 150 ; 472 ; 1008 ; 2738 ; 6426 ; 16582 ; 40458 ; 102600
12 ; 0 ; 22 ; 18 ; 78 ; 130 ; 382 ; 826 ; 2182 ; 5202 ; 13342 ; 33066 ; 84246
12 ; 0 ; 20 ; 12 ; 72 ; 100 ; 356 ; 700 ; 2056 ; 4692 ; 12740 ; 31020 ; 81480
12 ; 0 ; 22 ; 18 ; 86 ; 140 ; 442 ; 924 ; 2534 ; 5868 ; 15262 ; 37004 ; 94406
12 ; 0 ; 20 ; 18 ; 80 ; 140 ; 416 ; 910 ; 2408 ; 5724 ; 14620 ; 35970 ; 91040
12 ; 0 ; 20 ; 12 ; 68 ; 100 ; 338 ; 700 ; 1988 ; 4692 ; 12500 ; 31020 ; 80666
12 ; 0 ; 22 ; 12 ; 78 ; 100 ; 376 ; 700 ; 2126 ; 4692 ; 12992 ; 31020 ; 82392
12 ; 0 ; 22 ; 18 ; 86 ; 140 ; 442 ; 924 ; 2534 ; 5868 ; 15262 ; 37004 ; 94406
12 ; 0 ; 22 ; 18 ; 82 ; 140 ; 418 ; 910 ; 2410 ; 5724 ; 14622 ; 35970 ; 91042
12 ; 0 ; 24 ; 24 ; 104 ; 200 ; 600 ; 1400 ; 3784 ; 9384 ; 24504 ; 62040 ; 160040
12 ; 0 ; 20 ; 12 ; 68 ; 100 ; 338 ; 700 ; 1988 ; 4692 ; 12500 ; 31020 ; 80666
12 ; 0 ; 22 ; 12 ; 78 ; 100 ; 376 ; 700 ; 2126 ; 4692 ; 12992 ; 31020 ; 82392
12 ; 0 ; 20 ; 18 ; 72 ; 130 ; 368 ; 826 ; 2152 ; 5202 ; 13280 ; 33066 ; 84120
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 336 ; 700 ; 1986 ; 4692 ; 12498 ; 31020 ; 80664
12 ; 0 ; 20 ; 18 ; 80 ; 140 ; 416 ; 910 ; 2408 ; 5724 ; 14620 ; 35970 ; 91040
12 ; 0 ; 22 ; 18 ; 82 ; 140 ; 418 ; 910 ; 2410 ; 5724 ; 14622 ; 35970 ; 91042
12 ; 0 ; 20 ; 12 ; 68 ; 100 ; 332 ; 700 ; 1956 ; 4692 ; 12380 ; 31020 ; 80276
12 ; 0 ; 20 ; 12 ; 68 ; 100 ; 338 ; 700 ; 1988 ; 4692 ; 12500 ; 31020 ; 80666
12 ; 0 ; 20 ; 18 ; 72 ; 130 ; 368 ; 826 ; 2152 ; 5202 ; 13280 ; 33066 ; 84120
12 ; 0 ; 20 ; 18 ; 80 ; 140 ; 416 ; 910 ; 2408 ; 5724 ; 14620 ; 35970 ; 91040
12 ; 0 ; 24 ; 24 ; 104 ; 200 ; 600 ; 1400 ; 3784 ; 9384 ; 24504 ; 62040 ; 160040
12 ; 0 ; 24 ; 18 ; 92 ; 140 ; 456 ; 924 ; 2564 ; 5868 ; 15324 ; 37004 ; 94532
12 ; 0 ; 22 ; 18 ; 82 ; 140 ; 418 ; 910 ; 2410 ; 5724 ; 14622 ; 35970 ; 91042
12 ; 0 ; 24 ; 18 ; 92 ; 140 ; 456 ; 924 ; 2564 ; 5868 ; 15324 ; 37004 ; 94532
12 ; 0 ; 22 ; 18 ; 86 ; 140 ; 430 ; 910 ; 2438 ; 5724 ; 14682 ; 35970 ; 91166
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 336 ; 700 ; 1986 ; 4692 ; 12498 ; 31020 ; 80664
12 ; 0 ; 20 ; 12 ; 72 ; 100 ; 356 ; 700 ; 2056 ; 4692 ; 12740 ; 31020 ; 81480
12 ; 0 ; 20 ; 18 ; 72 ; 130 ; 368 ; 826 ; 2152 ; 5202 ; 13280 ; 33066 ; 84120
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 336 ; 700 ; 1986 ; 4692 ; 12498 ; 31020 ; 80664
12 ; 0 ; 20 ; 18 ; 80 ; 140 ; 416 ; 910 ; 2408 ; 5724 ; 14620 ; 35970 ; 91040
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 330 ; 700 ; 1954 ; 4692 ; 12378 ; 31020 ; 80274
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 336 ; 700 ; 1986 ; 4692 ; 12498 ; 31020 ; 80664
12 ; 0 ; 16 ; 12 ; 60 ; 100 ; 316 ; 700 ; 1924 ; 4692 ; 12316 ; 31020 ; 80148
12 ; 0 ; 18 ; 18 ; 70 ; 130 ; 366 ; 826 ; 2150 ; 5202 ; 13278 ; 33066 ; 84118
12 ; 0 ; 18 ; 12 ; 62 ; 100 ; 318 ; 700 ; 1926 ; 4692 ; 12318 ; 31020 ; 80150
12 ; 0 ; 20 ; 18 ; 80 ; 140 ; 416 ; 910 ; 2408 ; 5724 ; 14620 ; 35970 ; 91040
12 ; 0 ; 18 ; 18 ; 70 ; 130 ; 366 ; 826 ; 2150 ; 5202 ; 13278 ; 33066 ; 84118
12 ; 0 ; 18 ; 12 ; 62 ; 100 ; 318 ; 700 ; 1926 ; 4692 ; 12318 ; 31020 ; 80150
12 ; 0 ; 18 ; 12 ; 66 ; 100 ; 336 ; 700 ; 1986 ; 4692 ; 12498 ; 31020 ; 80664
12 ; 0 ; 20 ; 12 ; 72 ; 100 ; 350 ; 700 ; 2016 ; 4692 ; 12560 ; 31020 ; 80790
12 ; 0 ; 18 ; 12 ; 62 ; 100 ; 318 ; 700 ; 1926 ; 4692 ; 12318 ; 31020 ; 80150
12 ; 0 ; 18 ; 12 ; 62 ; 100 ; 318 ; 700 ; 1926 ; 4692 ; 12318 ; 31020 ; 80150
12 ; 0 ; 24 ; 24 ; 96 ; 170 ; 480 ; 1036 ; 2664 ; 6234 ; 15644 ; 38016 ; 95136
12 ; 0 ; 18 ; 12 ; 62 ; 100 ; 318 ; 700 ; 1926 ; 4692 ; 12318 ; 31020 ; 80150
12 ; 0 ; 20 ; 18 ; 72 ; 130 ; 368 ; 826 ; 2152 ; 5202 ; 13280 ; 33066 ; 84120
12 ; 0 ; 20 ; 18 ; 72 ; 130 ; 368 ; 826 ; 2152 ; 5202 ; 13280 ; 33066 ; 84120
12 ; 0 ; 26 ; 30 ; 118 ; 230 ; 662 ; 1526 ; 4038 ; 9894 ; 25526 ; 64086 ; 164134
12 ; 0 ; 18 ; 12 ; 62 ; 100 ; 318 ; 700 ; 1926 ; 4692 ; 12318 ; 31020 ; 80150
12 ; 0 ; 18 ; 12 ; 62 ; 100 ; 318 ; 700 ; 1926 ; 4692 ; 12318 ; 31020 ; 80150
12 ; 0 ; 18 ; 12 ; 62 ; 100 ; 318 ; 700 ; 1926 ; 4692 ; 12318 ; 31020 ; 80150
