22 ; 0 ; 120 ; 240 ; 1680 ; 6740 ; 37140 ; 184240 ; 990240 ; 5244360 ; 28405200 ; 153958420 ; 840780300 ; 4601319840 ; 25258716400 ; 138865392080 ; 764540557760 ; 4213050009380 ; 23233387558740 ; 128188836926720 ; 707554509162320 ; 3906559318086280 ; 21573657814066724
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36612 ; 180712 ; 963056 ; 5079732 ; 27376440 ; 147933896 ; 805279596 ; 4395743404 ; 24066492290 ; 131979971760 ; 724755144112 ; 3983390074876 ; 21907782929430 ; 120542130163952 ; 663470018940160 ; 3652615580794252 ; 20112178694793536
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36816 ; 182000 ; 973856 ; 5144928 ; 27793440 ; 150386720 ; 819869568 ; 4480582912 ; 24560724896 ; 134841856320 ; 741327727744 ; 4079183162240 ; 22461202127616 ; 123735974608256 ; 681885979453440 ; 3758688809565440 ; 20722473869791616
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36510 ; 179844 ; 956456 ; 5036766 ; 27109980 ; 146340568 ; 795918198 ; 4341291942 ; 23751440028 ; 130161578610 ; 714273177480 ; 3923001913514 ; 21560035535754 ; 118540531457454 ; 651955980815120 ; 3586431257320200 ; 19732077829040972
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36492 ; 179648 ; 954936 ; 5025678 ; 27037430 ; 145874784 ; 793040496 ; 4323729436 ; 23645961592 ; 129533277540 ; 710561161608 ; 3901193589620 ; 21432551618688 ; 117798254152054 ; 647649072687450 ; 3561515083596836 ; 19588309951945400
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36468 ; 179452 ; 953336 ; 5015634 ; 26974970 ; 145510728 ; 790934832 ; 4311731892 ; 23577713664 ; 129145587360 ; 708355849128 ; 3888629800378 ; 21360858096042 ; 117388612185934 ; 645306423717890 ; 3548111995080592 ; 19511622133200372
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36498 ; 179564 ; 954784 ; 5024220 ; 27039220 ; 145915440 ; 793558350 ; 4327947728 ; 23677381918 ; 129747085800 ; 711955502576 ; 3909967690412 ; 21486517511862 ; 118124243079104 ; 649592718748980 ; 3572985793240964 ; 19655477648275532
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36558 ; 179984 ; 958112 ; 5043984 ; 27160880 ; 146604392 ; 797507526 ; 4350067800 ; 23802087408 ; 130447714320 ; 715911210752 ; 3932341838872 ; 21613514683158 ; 118846623093544 ; 653710000285920 ; 3596480585561936 ; 19789650759294448
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36426 ; 178948 ; 949664 ; 4989804 ; 26813240 ; 144513028 ; 784978314 ; 4276470588 ; 23371098528 ; 127940135520 ; 701350122624 ; 3848013537568 ; 21125881058052 ; 116031616533544 ; 637482779762000 ; 3503076528850516 ; 19252778926792520
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36402 ; 178948 ; 949168 ; 4989084 ; 26803770 ; 144481568 ; 784756518 ; 4275420006 ; 23364855858 ; 127906475100 ; 701157069328 ; 3846927704932 ; 21119673683706 ; 115996237999074 ; 637280313755830 ; 3501918463102348 ; 19246150941853800
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36462 ; 179368 ; 953184 ; 5014968 ; 26981350 ; 145581040 ; 791597118 ; 4316662532 ; 23612235102 ; 129372535200 ; 709799820640 ; 3897569919804 ; 21415200262338 ; 117714163532116 ; 647235676191550 ; 3559447544345464 ; 19577781114122296
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36402 ; 178780 ; 948264 ; 4981470 ; 26761320 ; 144217612 ; 783280494 ; 4266933034 ; 23317298250 ; 127637520750 ; 699641623096 ; 3838348534742 ; 21071041528722 ; 115719798265914 ; 635706606514460 ; 3492947749531060 ; 19194980952979596
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36402 ; 178920 ; 949072 ; 4988004 ; 26798860 ; 144447952 ; 784583286 ; 4274402392 ; 23359341020 ; 127875342660 ; 700984414144 ; 3845956429992 ; 21114215878794 ; 115965382159168 ; 637105558333600 ; 3500925927675444 ; 19240506389947468
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36384 ; 178486 ; 946032 ; 4965180 ; 26656350 ; 143558866 ; 779280876 ; 4242986098 ; 23175575158 ; 126804650160 ; 694773107408 ; 3810002590990 ; 20906530120266 ; 114767596190006 ; 630208167590050 ; 3461264669938210 ; 19012771111320988
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36372 ; 178388 ; 945600 ; 4961832 ; 26641030 ; 143461516 ; 778784820 ; 4240119364 ; 23160111094 ; 126717580800 ; 694290521376 ; 3807286684760 ; 20891261800272 ; 114681224086320 ; 629718822464750 ; 3458484779929076 ; 18996961795072748
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36426 ; 178612 ; 947792 ; 4974252 ; 26725650 ; 143970508 ; 781937370 ; 4259002748 ; 23273175906 ; 127386463080 ; 698230210160 ; 3830351043692 ; 21025753368222 ; 115462422076088 ; 634242270350010 ; 3484603168715272 ; 19147398811523808
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36414 ; 178556 ; 947128 ; 4970706 ; 26700860 ; 143830984 ; 781094118 ; 4254188796 ; 23245201540 ; 127226081910 ; 697306534920 ; 3825046381508 ; 20995256799306 ; 115287241294808 ; 633236188550160 ; 3478829669969978 ; 19114293184840908
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36432 ; 178864 ; 949776 ; 4989624 ; 26826890 ; 144618452 ; 785920176 ; 4283097104 ; 23416876708 ; 128236358640 ; 703223199952 ; 3859540436256 ; 21195710547750 ; 116448720974396 ; 639949542180810 ; 3517545226551652 ; 19337108607286216
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36414 ; 178584 ; 947248 ; 4972200 ; 26708870 ; 143891484 ; 781448958 ; 4256473260 ; 23258833088 ; 127308956880 ; 697798027664 ; 3827961169616 ; 21012368938488 ; 115387351702312 ; 633818691593670 ; 3482207335027920 ; 19133809208828480
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36360 ; 178752 ; 947088 ; 4976952 ; 26719560 ; 143973720 ; 781609440 ; 4256624112 ; 23252654664 ; 127244761920 ; 697270004880 ; 3824220939096 ; 20987493275880 ; 115229442345720 ; 632844379345440 ; 3476321790866640 ; 19098781119198120
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36360 ; 178696 ; 946896 ; 4975080 ; 26710440 ; 143915816 ; 781294704 ; 4254814200 ; 23242544550 ; 127187596560 ; 696947564304 ; 3822394542872 ; 20977129585332 ; 115170503867984 ; 632508701498640 ; 3474408002084896 ; 19087864042712708
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36360 ; 178528 ; 945888 ; 4966800 ; 26661780 ; 143611336 ; 779537808 ; 4244550752 ; 23183760776 ; 126849895440 ; 695015112656 ; 3811322296230 ; 20913715849050 ; 114807148050992 ; 630427016596900 ; 3462484307406784 ; 19019601523938168
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36378 ; 178780 ; 948112 ; 4982568 ; 26767500 ; 144274900 ; 783620754 ; 4269109260 ; 23330025650 ; 127712904240 ; 700078540880 ; 3840885118784 ; 21085683617214 ; 115804278726788 ; 636192992205180 ; 3495745152051112 ; 19211046543741084
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36330 ; 178192 ; 943288 ; 4948710 ; 26546020 ; 142894950 ; 775220154 ; 4218878118 ; 23032625484 ; 125965567380 ; 689864147528 ; 3781417918074 ; 20740568638380 ; 113806880957720 ; 624660153096800 ; 3429297909018634 ; 18828955384038260
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36360 ; 178444 ; 945584 ; 4963704 ; 26647240 ; 143515988 ; 779041872 ; 4241691376 ; 23168297216 ; 126763472400 ; 694538356816 ; 3808658263664 ; 20898821759832 ; 114723345471472 ; 629954233558800 ; 3459808024898752 ; 19004423004491112
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36330 ; 178094 ; 942800 ; 4944318 ; 26521810 ; 142738948 ; 774336378 ; 4213668836 ; 23002923112 ; 125794480230 ; 688886097728 ; 3775810407724 ; 20708464471476 ; 113622937043142 ; 623606708467190 ; 3423265922818898 ; 18794437861971720
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36360 ; 178332 ; 944720 ; 4957260 ; 26605970 ; 143264396 ; 777545376 ; 4232977216 ; 23117769536 ; 126472455780 ; 692862947600 ; 3799029607008 ; 20843488265148 ; 114405575774144 ; 628130123120410 ; 3449344946178252 ; 18944455986872008
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36360 ; 178360 ; 945392 ; 4961184 ; 26637080 ; 143444400 ; 778679772 ; 4239549288 ; 23156632066 ; 126697263240 ; 694168737616 ; 3806569567028 ; 20887032877578 ; 114656502467664 ; 629574770417700 ; 3457649657434912 ; 18992136163336760
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36342 ; 178080 ; 942784 ; 4943364 ; 26516080 ; 142701416 ; 774121638 ; 4212474240 ; 22996364266 ; 125758944540 ; 688692524800 ; 3774755198004 ; 20702665057554 ; 113590887741948 ; 623428351657960 ; 3422268177534600 ; 18788830201220256
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36372 ; 178332 ; 944808 ; 4957314 ; 26607030 ; 143274780 ; 777637992 ; 4233744918 ; 23123342250 ; 126511062120 ; 693115801944 ; 3800637095388 ; 20853431940972 ; 114465977037522 ; 628491540344610 ; 3451483635713094 ; 18956999365806800
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36342 ; 177996 ; 942360 ; 4939422 ; 26494470 ; 142559472 ; 773318766 ; 4207694400 ; 22969057980 ; 125600773080 ; 687785824952 ; 3769538714208 ; 20672730449730 ; 113418999130796 ; 622442362560810 ; 3416614860780816 ; 18756447064381056
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36432 ; 179088 ; 950688 ; 4998048 ; 26868800 ; 144881440 ; 787314816 ; 4290983424 ; 23459641248 ; 128473083840 ; 704525991040 ; 3866781234560 ; 21236077929600 ; 116675154786688 ; 641224520977920 ; 3524751118414080 ; 19377937410749312
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36432 ; 179088 ; 951248 ; 5000928 ; 26894800 ; 145028752 ; 788276208 ; 4296559488 ; 23493078736 ; 128667499920 ; 705663827344 ; 3873382638112 ; 21274385041872 ; 116896700369040 ; 642504151810480 ; 3532126681556160 ; 19420380816187860
22 ; 0 ; 120 ; 240 ; 1680 ; 6720 ; 36348 ; 178276 ; 944352 ; 4955298 ; 26595140 ; 143205326 ; 777223452 ; 4231210230 ; 23108056882 ; 126418679340 ; 692563979504 ; 3797357806914 ; 20834100478284 ; 114352643669090 ; 627830770816020 ; 3447647886837436 ; 18934819326526236
