32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56832 ; 279832 ; 1499292 ; 7922070 ; 42993000 ; 234204960 ; 1290096444 ; 7142818150 ; 39777096532 ; 222357863790 ; 1247231503772 ; 7013603835194 ; 39522461839710 ; 223076982871878 ; 1260774557145500 ; 7133023264930720 ; 40390047963196344 ; 228858304969913792 ; 1297458827709475584 ; 7358837141427724288 ; 41751978660868153344 ; 236956119468859850752 ; 1345111751742356717568 ; 7637118389898806558720 ; 43367683300093679632384 ; 246295351276187567521792 ; 1398909423352873442344960
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56832 ; 279832 ; 1499180 ; 7920954 ; 42983010 ; 234132140 ; 1289602164 ; 7139670460 ; 39757789608 ; 222242650440 ; 1246556670716 ; 7009700417152 ; 39500068761582 ; 222949137063476 ; 1260046463199470 ; 7128879369635026 ; 40366449591357296 ; 228723726215487264 ; 1296689857962721792 ; 7354433692500369408 ; 41726705720783683584 ; 236810751484215951360 ; 1344273907397947555840 ; 7632280593814634102784 ; 43339705244716877479936 ; 246133332146318863237120 ; 1397970154830446431567872
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56874 ; 280084 ; 1501356 ; 7933986 ; 43069420 ; 234656928 ; 1292888634 ; 7159810658 ; 39882151552 ; 223005197760 ; 1251230473740 ; 7038221239870 ; 39673598357838 ; 224000831841422 ; 1266398417115220 ; 7167108780062038 ; 40595794105140296 ; 230095421396115136 ; 1304871091902070016 ; 7403104590853294080 ; 42015580200539045888 ; 238521664676580884480 ; 1354387595196348760064 ; 7691960619320228184064 ; 43691309570097980375040 ; 248201785088472749441024 ; 1410122420497095076085760
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56856 ; 279972 ; 1500532 ; 7929666 ; 43042430 ; 234496658 ; 1291806888 ; 7152495246 ; 39831118318 ; 222654403140 ; 1248843387748 ; 7022291101924 ; 39569033734122 ; 223325782103136 ; 1262101775130590 ; 7140104337058794 ; 40427888990006240 ; 229061107327081120 ; 1298549978947270144 ; 7364735888182573056 ; 41784038767854059520 ; 237131376074929143808 ; 1346075518963613696000 ; 7642450025261326925824 ; 43397350083714686648320 ; 246461338987375485779968 ; 1399842908809925683576832
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56814 ; 279720 ; 1498076 ; 7913862 ; 42931650 ; 233797564 ; 1287367974 ; 7125220752 ; 39664488288 ; 221649058140 ; 1242808540572 ; 6986267766990 ; 39354696663540 ; 222054109634922 ; 1254571720417290 ; 7095589353120390 ; 40165072528833144 ; 227511173493450304 ; 1289418297819106816 ; 7310983172866549760 ; 41467892797040435200 ; 235273452546350186496 ; 1335165337376443596800 ; 7578431182227642515456 ; 43021978135312728064000 ; 244261961437714300534784 ; 1386965525998051795140608
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56814 ; 279720 ; 1497908 ; 7912116 ; 42916380 ; 233687036 ; 1286639682 ; 7120712742 ; 39637943686 ; 221497602030 ; 1241968138820 ; 6981690646768 ; 39330168904572 ; 221924158317466 ; 1253889628468000 ; 7092032385852312 ; 40146612029115488 ; 227415634447075200 ; 1288924505850192128 ; 7308430508801513472 ; 41454676779976761344 ; 235204838771695386624 ; 1334807727000598085632 ; 7576558200997202100224 ; 43012111930952085667840 ; 244209654541568259915776 ; 1386686285999260427091968
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56856 ; 279986 ; 1500684 ; 7931106 ; 43052920 ; 234568312 ; 1292248248 ; 7155111366 ; 39845812690 ; 222734641320 ; 1249266798492 ; 7024471629364 ; 39579956744592 ; 223379107726538 ; 1262354242772120 ; 7141257066539984 ; 40432895197326416 ; 229081247739665600 ; 1298620221920241920 ; 7364902080175453184 ; 41783763160820957184 ; 237123452379004633088 ; 1345997461565760339968 ; 7641835152185565904896 ; 43392967974709545140224 ; 246431831047690352852992 ; 1399651297726756483497984
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56832 ; 279832 ; 1498948 ; 7919028 ; 42965190 ; 234006740 ; 1288730232 ; 7134057476 ; 39722328294 ; 222024869970 ; 1245235482820 ; 7001780238600 ; 39452902692558 ; 222669735856594 ; 1258396742091150 ; 7119161654224966 ; 40309295238983208 ; 228387943028038400 ; 1294718640600691200 ; 7342868505804203008 ; 41658885534375002112 ; 236413218195016056832 ; 1341944730230892003328 ; 7618639679173297176576 ; 43259852529751849697280 ; 245666100007864306237440 ; 1395237629189986449358848
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56802 ; 279580 ; 1496764 ; 7903566 ; 42859760 ; 233323354 ; 1284412926 ; 7107311718 ; 39558928904 ; 221036039340 ; 1239294915084 ; 6966270562338 ; 39241469115426 ; 221414353459040 ; 1250959439314460 ; 7075176122391268 ; 40049524129265760 ; 226855594811768032 ; 1285688974244469760 ; 7289709438047348736 ; 41346203797244313600 ; 234575551482731233280 ; 1331153189707352113152 ; 7555316500197353193472 ; 42888563042939117240320 ; 243490692975205176836096 ; 1382501035712017772576768
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56838 ; 279902 ; 1499692 ; 7924950 ; 43010650 ; 234332120 ; 1290988566 ; 7149266774 ; 39822599710 ; 222674065770 ; 1249377343244 ; 7027880059426 ; 39615661264224 ; 223675703670270 ; 1264567104455590 ; 7156761276262328 ; 40537112786665616 ; 229761501101892384 ; 1302964547633481216 ; 7392185440573108224 ; 41952867143548796928 ; 238160577093729091584 ; 1352303994063700885504 ; 7679915165856455196672 ; 43621565761168405954560 ; 247797453272262843039744 ; 1407775990427431777337344
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56832 ; 279720 ; 1498068 ; 7910712 ; 42908410 ; 233615888 ; 1286289780 ; 7119035508 ; 39633214878 ; 221502423300 ; 1242218631252 ; 6984469092836 ; 39354123779682 ; 222107219993568 ; 1255196315924330 ; 7100940900815268 ; 40205422186315568 ; 227794630002603904 ; 1291322299617755136 ; 7323382028573073408 ; 41546832404456620032 ; 235767529680954720256 ; 1338217031231843860480 ; 7597083320055406526464 ; 43135022492029378625536 ; 244942387300707260694528 ; 1391037945002400994557952
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56820 ; 279720 ; 1497740 ; 7910046 ; 42900050 ; 233585660 ; 1286095056 ; 7118315698 ; 39630357030 ; 221499065430 ; 1242267466412 ; 6985195069710 ; 39360767103552 ; 222159708072764 ; 1255576692780870 ; 7103561685967638 ; 40222838695159560 ; 227907436942343680 ; 1292038676733266944 ; 7327862490989412352 ; 41574515188463452160 ; 235936896437451751424 ; 1339244924271731933184 ; 7603280258518457778176 ; 43172175582447288713216 ; 245164098356196952506368 ; 1392355797480145338499072
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56880 ; 280140 ; 1501700 ; 7936956 ; 43090150 ; 234824128 ; 1294114008 ; 7168854810 ; 39945789910 ; 223444173720 ; 1254174329476 ; 7057589107310 ; 39798681254424 ; 224796951411840 ; 1271400829839230 ; 7198208588332506 ; 40787378211607744 ; 231266529666192608 ; 1311982385528059904 ; 7446041566315104256 ; 42273561679842230272 ; 240065185321685811200 ; 1363588878193276747776 ; 7746637606343892008960 ; 44015318516188447768576 ; 250117166368883807879168 ; 1421421065358974776246272
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56802 ; 279664 ; 1497468 ; 7909902 ; 42903450 ; 233618902 ; 1286256750 ; 7118576920 ; 39625595896 ; 221425373400 ; 1241538113612 ; 6979110691476 ; 39314599174596 ; 221830041896544 ; 1253320723627830 ; 7088599041328402 ; 40125939281431760 ; 227291499226831360 ; 1288181215998259456 ; 7303992413925447680 ; 41428248797510705152 ; 235047862604633407488 ; 1333877499947442503680 ; 7571057546637257736192 ; 42979648686531578691584 ; 244018405846609465180160 ; 1385561410242343669334016
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56832 ; 279748 ; 1498260 ; 7912872 ; 42922610 ; 233719552 ; 1286932956 ; 7123091248 ; 39657378010 ; 221646093120 ; 1243055194484 ; 6989325034546 ; 39382108396998 ; 222268317126156 ; 1256122255250530 ; 7106266168993750 ; 40236071600857376 ; 227971285221988160 ; 1292341992599846400 ; 7329277222082883584 ; 41580964501286862848 ; 235965414118206341120 ; 1339365614472201764864 ; 7603756513059533750272 ; 43173823232413152575488 ; 245168123871930603274240 ; 1392351794953518311276544
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56820 ; 279734 ; 1498036 ; 7912836 ; 42922420 ; 233741816 ; 1287099468 ; 7124453180 ; 39666275668 ; 221703808230 ; 1243407489012 ; 6991448137482 ; 39394634115252 ; 222341645215778 ; 1256548199625560 ; 7108732340163716 ; 40250317842302544 ; 228053533330970304 ; 1292816862152954112 ; 7332020770585763840 ; 41596829608888098816 ; 236057252676930207744 ; 1339897789849333137408 ; 7606843271672930238464 ; 43191742370375543029760 ; 245272220894505457418240 ; 1392956861031426291662848
